x,y,z,u,v,w
67.34351538455911,200.9575,-55.34990000000001,0.19409244867068765,-0.14267342342023426,-0.020138928436779224
86.57428461535068,200.9575,-55.34990000000001,0.20075002174843348,-0.12560561454804997,-0.017099266266086488
105.8050538461255,200.9575,-55.34990000000001,0.20887092815786445,-0.11062031642261161,-0.016808863435244348
125.0358230769004,200.9575,-55.34990000000001,0.21541313666534734,-0.10046438093580434,-0.0185767894199671
144.2665923076754,200.9575,-55.34990000000001,0.21772989246636598,-0.09574998250209887,-0.021247702504751942
163.4973615384502,200.9575,-55.34990000000001,0.21512888566849142,-0.09529528181697344,-0.023887093460700726
182.7281307692251,200.9575,-55.34990000000001,0.20887320464657932,-0.09710354213213179,-0.026208343659050115
201.9589,200.9575,-36.11913076922512,0.18781362652123335,-0.09996971560188683,-0.02576329611588335
201.9589,200.9575,-16.88836153846934,0.16908886418156044,-0.10301049145583363,-0.022750463682427835
201.9589,200.9575,2.342407692250887,0.14686971501703283,-0.10969577813484932,-0.019491783184719225
201.9589,200.9575,21.57317692300934,0.12492845105180095,-0.12012706336948042,-0.01674642844113805
201.9589,200.9575,40.80394615378424,0.10659873611336934,-0.13213649071444422,-0.016096273904395275
201.9589,200.9575,60.03471538455911,0.09377481403032562,-0.1413724079307599,-0.020120730029532297
201.9589,200.9575,79.26548461535067,0.08744045229713038,-0.1434857592348493,-0.03125245668621801
201.9589,200.9575,98.49625384612553,0.08741153587124018,-0.13717054290748365,-0.04897597957523203
201.9589,200.9575,117.7270230769004,0.09221860566367468,-0.12425121953269525,-0.0696241765956529
201.9589,200.9575,136.9577923076753,0.10016265606702746,-0.10714951702227893,-0.08936722503784722
201.9589,200.9575,156.1885615384502,0.10958588980122386,-0.08795167234542589,-0.10619994304551028
201.9589,200.9575,175.4193307692251,0.11870645910494204,-0.06868788116443625,-0.11971664254139114
201.9589,181.726730769232,194.6501,0.1356275711397643,-0.04886038597939546,-0.13386294852779201
201.9589,162.4959615384641,194.6501,0.149212702254772,-0.043966500834471844,-0.13888842550335312
201.9589,143.2651923076961,194.6501,0.1677603652017865,-0.03513920225964284,-0.1458606433351406
201.9589,124.0344230769282,194.6501,0.19180174659641125,-0.02160382331710764,-0.15536756315026423
201.9589,104.8036538461602,194.6501,0.2208178904939473,-0.003472498806132762,-0.16731133347963123
201.9589,85.5728846153923,194.6501,0.2515904467218206,0.01815985831639466,-0.18009412887727194
201.9589,66.3421153846077,194.6501,0.276998721971097,0.041652428398847974,-0.19063687680829844
201.9589,47.11134615383975,194.6501,0.2893674814366136,0.06530740045971584,-0.1963032354135521
201.9589,27.88057692307177,194.6501,0.28705847654214267,0.08748835170564462,-0.19767158051740807
201.9589,8.649807692303824,194.6501,0.2748760335063025,0.10664433837435183,-0.19769256305016825
201.9589,-10.58096153846412,194.6501,0.2583188309094453,0.12155046673356651,-0.19822935986428547
201.9589,-29.81173076923204,194.6501,0.2406158649741883,0.13164470909443082,-0.19923907408423247
182.7281307692321,-49.0425,194.6501,0.22831322107515462,0.15266588413750526,-0.2111493646197573
163.4973615384641,-49.0425,194.6501,0.2286031648242215,0.16441813441677766,-0.22221414469419187
144.2665923076962,-49.0425,194.6501,0.22203358874861578,0.1699809520460036,-0.23269442170851562
125.0358230769282,-49.0425,194.6501,0.2069870840178396,0.16823138658315884,-0.24220277321035155
105.8050538461603,-49.0425,194.6501,0.1832742666834406,0.16053027948341025,-0.25112801420704045
86.57428461539232,-49.0425,194.6501,0.15240313567841213,0.1504924086428474,-0.26091750865418817
67.34351538460771,-49.0425,194.6501,0.11738327860882691,0.14239044242218313,-0.27299424445732257
48.11274615383977,-49.0425,194.6501,0.08228154269045262,0.13884770179275563,-0.2866369999160838
28.88197692307179,-49.0425,194.6501,0.05125711451830739,0.1391754301144772,-0.2984334173482921
9.651207692303842,-49.0425,194.6501,0.02726567897076393,0.14011742669983107,-0.3044601829755038
-9.579561538464105,-49.0425,194.6501,0.011327666023078109,0.13872093927253104,-0.30314896309016603
-28.81033076923202,-49.0425,194.6501,0.0028061480883820877,0.13418995752714125,-0.2960360987472086
-48.0411,-49.0425,175.4193307692321,-0.006254135811332162,0.1299916162915622,-0.29173128667144965
-48.0411,-49.0425,156.1885615384641,-0.006936237600768891,0.12916562474028126,-0.2902676282164407
-48.0411,-49.0425,136.9577923076962,-0.0006804146578360815,0.12418743231367557,-0.28033374030417235
-48.0411,-49.0425,117.7270230769282,0.011393792258786561,0.11570764615501616,-0.26480038755909163
-48.0411,-49.0425,98.49625384616027,0.026217085183873223,0.10554530702719944,-0.24822113104755772
-48.0411,-49.0425,79.26548461539232,0.04145578054880161,0.09573273540881644,-0.2330942352942884
-48.0411,-49.0425,60.03471538460772,0.057416236857704916,0.08604893405083658,-0.21905895792326646
-48.0411,-49.0425,40.80394615383977,0.07563609897863444,0.073659473148183,-0.20389148419940284
-48.0411,-49.0425,21.5731769230718,0.09641293569717391,0.056518015765448126,-0.1861516686586242
-48.0411,-49.0425,2.342407692303851,0.11671593835666272,0.035681150651200255,-0.16662443721060072
-48.0411,-49.0425,-16.8883615384641,0.13254435447231572,0.013773032612164116,-0.1468630934375028
-48.0411,-49.0425,-36.11913076923202,0.14311659868445759,-0.006799302715691624,-0.12850552697142348
-28.81033076922511,-49.0425,-55.34990000000001,0.14754372550777362,-0.022655274111002655,-0.10385448544752762
-9.579561538469335,-49.0425,-55.34990000000001,0.13925097077537885,-0.018131068862103916,-0.09274258007729941
9.651207692250892,-49.0425,-55.34990000000001,0.1241348850602435,-0.010190105029991514,-0.07989695124626905
28.88197692300935,-49.0425,-55.34990000000001,0.10396449036323929,0.0007354505685697177,-0.06647664907279704
48.11274615378424,-49.0425,-55.34990000000001,0.0843703631489916,0.012678923641090023,-0.055031663288730215
67.34351538455911,-49.0425,-55.34990000000001,0.07198087843551093,0.02273071038827368,-0.04838251507101177
86.57428461535068,-49.0425,-55.34990000000001,0.07000966186637925,0.02865219261204288,-0.04757045712295849
105.8050538461255,-49.0425,-55.34990000000001,0.0766574376014546,0.030001035049394886,-0.05101594902754414
125.0358230769004,-49.0425,-55.34990000000001,0.0876183247901281,0.027721126926977036,-0.05593697830823885
144.2665923076754,-49.0425,-55.34990000000001,0.09936045757854117,0.023085719240071967,-0.06034740844609132
163.4973615384502,-49.0425,-55.34990000000001,0.11018770087366647,0.017139035456338547,-0.06365067936462765
182.7281307692251,-49.0425,-55.34990000000001,0.11960349058148267,0.010681814934144995,-0.06603215065433687
201.9589,-49.0425,-36.11913076922512,0.1160370849806327,0.017226739171590566,-0.07266802982485387
201.9589,-49.0425,-16.88836153846934,0.10566123551552664,0.032155918368559355,-0.0790561958247622
201.9589,-49.0425,2.342407692250887,0.0989649034884792,0.049739196183693934,-0.0870089127826077
201.9589,-49.0425,21.57317692300934,0.09841467649238211,0.07073010590163165,-0.09630657439453216
201.9589,-49.0425,40.80394615378424,0.10521359771632888,0.0952443947831938,-0.10588805495137876
201.9589,-49.0425,60.03471538455911,0.1193318717424745,0.12177318476827281,-0.11466772076994403
201.9589,-49.0425,79.26548461535067,0.14031348720919823,0.14673127589045976,-0.12381481857619292
201.9589,-49.0425,98.49625384612553,0.16609278231663893,0.16567467168836458,-0.13591438526538013
201.9589,-49.0425,117.7270230769004,0.19186697700115474,0.17557108214157324,-0.15166541524195054
201.9589,-49.0425,136.9577923076753,0.21222792801904689,0.17536144214895444,-0.16876555077880084
201.9589,-49.0425,156.1885615384502,0.2240433318442001,0.16632598166771118,-0.18359890170688686
201.9589,-49.0425,175.4193307692251,0.2271848329988302,0.15226326749906605,-0.19403394136128327
201.9589,-29.81173076922512,-55.34990000000001,0.13285506029114913,-0.011293423049195894,-0.05648672261025922
201.9589,-10.58096153846934,-55.34990000000001,0.1426241531805772,-0.02899999216474214,-0.04480785269754506
201.9589,8.649807692250889,-55.34990000000001,0.15801169195464126,-0.04797900040554737,-0.03343224971149539
201.9589,27.88057692300934,-55.34990000000001,0.17920876102743932,-0.06705623195584565,-0.023104569263068697
201.9589,47.11134615378424,-55.34990000000001,0.2045965956228315,-0.08449868890795642,-0.014719870680096392
201.9589,66.34211538455911,-55.34990000000001,0.23041710310684493,-0.09818445924403818,-0.009248729343539708
201.9589,85.57288461535067,-55.34990000000001,0.2514991004243825,-0.1065254286571502,-0.007303941952955029
201.9589,104.8036538461255,-55.34990000000001,0.26306922325989035,-0.10948740569408244,-0.008549123445448004
201.9589,124.0344230769004,-55.34990000000001,0.262973048579795,-0.10860895100269374,-0.01170829120610506
201.9589,143.2651923076754,-55.34990000000001,0.25268117282075764,-0.10599840205300382,-0.015462922226049614
201.9589,162.4959615384502,-55.34990000000001,0.2361956055187875,-0.10325536622310949,-0.01932812971426756
201.9589,181.7267307692251,-55.34990000000001,0.2179056655041336,-0.10103767297243849,-0.023552473460313195
-48.0411,181.726730769232,194.6501,0.00855747213728364,0.05624536841065719,-0.18121309863744273
-48.0411,162.4959615384641,194.6501,-0.011094870177657867,0.07019842439203217,-0.1824019408551294
-48.0411,143.2651923076961,194.6501,-0.034063111945386026,0.08309406322433688,-0.1825620187943855
-48.0411,124.0344230769282,194.6501,-0.05968260351050958,0.09393709315367005,-0.18309953778464205
-48.0411,104.8036538461602,194.6501,-0.08615629490611809,0.10283658803135154,-0.18666423400736676
-48.0411,85.5728846153923,194.6501,-0.10955077183785988,0.11105254666165365,-0.19658757057430876
-48.0411,66.3421153846077,194.6501,-0.12402704972851097,0.11966870045735334,-0.2153066838010318
-48.0411,47.11134615383975,194.6501,-0.12466763044977824,0.12803489770772103,-0.24119769575128203
-48.0411,27.88057692307177,194.6501,-0.11070511039133635,0.13394718161127628,-0.2673050937925723
-48.0411,8.649807692303824,194.6501,-0.08582241933760315,0.13572742867690124,-0.28570728983953586
-48.0411,-10.58096153846412,194.6501,-0.05587533128004907,0.13395657301045105,-0.29327881345949436
-48.0411,-29.81173076923204,194.6501,-0.026145372583016524,0.1306365752142682,-0.2921049506674649
-48.0411,-29.81173076922512,-55.34990000000001,0.16252072764740433,-0.04721103644261859,-0.1015571192592688
-48.0411,-10.58096153846934,-55.34990000000001,0.17809524326918336,-0.07547829692278185,-0.08729052579758445
-48.0411,8.649807692250889,-55.34990000000001,0.19760576861341406,-0.10931216739679428,-0.07035739550553899
-48.0411,27.88057692300934,-55.34990000000001,0.2219370516486947,-0.14775249829490633,-0.051809763804612885
-48.0411,47.11134615378424,-55.34990000000001,0.2504487816134997,-0.18740961155849334,-0.03416489633434594
-48.0411,66.34211538455911,-55.34990000000001,0.2782849295399501,-0.22134265172849155,-0.02108864198248739
-48.0411,85.57288461535067,-55.34990000000001,0.2964976948879894,-0.24103019086805944,-0.015896863265083994
-48.0411,104.8036538461255,-55.34990000000001,0.29705342767442744,-0.2421032211051397,-0.019338648484335863
-48.0411,124.0344230769004,-55.34990000000001,0.27976432062132517,-0.22795656852424884,-0.028996033303599233
-48.0411,143.2651923076754,-55.34990000000001,0.25274672229750195,-0.20642555633344273,-0.041180416766792405
-48.0411,162.4959615384502,-55.34990000000001,0.22518420046787924,-0.18412850514621937,-0.0530424266955265
-48.0411,181.7267307692251,-55.34990000000001,0.20198751134012127,-0.1642667055885596,-0.06324891405864719
83.44907483503307,84.3663097786777,6.018475665371923,1.0841945957955659,0.42466010189581027,-1.4413233182498288
83.75220890537506,82.66530633983719,5.912919420162375,1.044352059026778,0.31439169823593716,-1.4251738049967457
85.4803237894652,83.90682994627993,7.379644724540846,0.9945887476613962,0.3709376127501258,-1.6883764011072344
83.734032595897,85.44503392894683,8.204254068352942,0.8409386853699061,0.5279821522620836,-1.871730567655618
82.2183540304713,83.35891586637013,8.019702838488652,0.6860988853330809,0.4097597863914899,-1.9586542166738923
84.01411637376381,81.78897070418355,8.323831254266985,0.7981905893200292,0.2578913666477831,-1.9625008902953027
85.78596347467578,80.07983388231239,11.80558472226611,0.8679696467603435,0.1465874591869465,-2.4070186553834105
86.20137393212218,83.99556592260747,10.28601427372223,0.8125323524354826,0.43123428512960515,-2.1536502798480797
84.78300524570905,85.43231112102086,10.18622057263119,0.7517697049802337,0.5659016947027311,-2.187158844996759
81.33642822707861,84.20173765539056,11.19229293464038,0.4554869434836064,0.5747189238089874,-2.5807129349498155
81.25741211155712,80.53638993993327,10.08568988760169,0.38803717851010333,0.21559185343529919,-2.5070848837842163
82.80409789713312,85.26511622320571,10.88002026897846,0.6003612798111817,0.6240187853750854,-2.4107858402008446
83.94008724682925,79.18432536535431,9.755455682837589,0.6916720857032033,0.06579200758127968,-2.210000696886368
79.86580580131917,81.37461839914629,13.65870359197144,0.3557734565715691,0.44933375605718595,-3.0540500566544893
85.71498700178554,83.881538963374,12.89241806384247,0.8422728020797194,0.543169582688833,-2.6251586782673257
82.87281463881742,83.50360010722235,17.54276693379083,0.9704145383949481,0.9655475903327044,-3.9059117588823824
85.54646554120374,81.33736075588345,15.04788072610366,0.9639178299211153,0.4518703473938359,-2.989663872127551
81.98184399156689,84.59445524648619,14.28654358794495,0.6372516758971187,0.768197276952975,-3.114029583157219
80.87337077495125,79.95470916574581,10.71217949029426,0.32579061805176934,0.1839075379274675,-2.6157403190429704
82.35941162364233,78.16453785208442,11.8614265542609,0.524074844486563,0.05481407587701881,-2.596773469994389
83.93613255570106,78.1675374293686,11.94187592132633,0.7111300889562244,0.02882180012397839,-2.49847501571719
80.74840586872338,83.22345071977554,16.36803356794618,0.6553142893765198,0.8297626791108144,-3.6076983057106418
84.88287057795593,78.14936980239477,14.90530491925268,0.8678633547320942,0.1543737650983843,-2.8051504524516417
79.4195212826785,78.85610359682914,17.16891238027146,0.40950279606920503,0.5087248867855152,-3.3818875597585247
80.79368368922962,76.77478816434083,16.40043570894643,0.47091307326820697,0.2478723226328441,-3.0297421222837784
83.96649622789361,82.48150273142011,17.380342848597,1.016341201719797,0.8305310407212687,-3.715338001236603
81.69214105809431,75.33134469712866,18.12857305365521,0.4937033055163056,0.2788575301265439,-2.9696824153128887
84.09035971521628,78.26208260502547,18.99911219468017,0.8476146841314858,0.5610726064538767,-3.4213897100576105
78.59825741145261,80.92755839182752,20.86158340153654,0.37665385056322975,1.0688448314474073,-4.105502552720225
83.90823109401819,81.13952478265055,21.06525898982334,1.021456505713445,1.0753209022579568,-4.209625759264611
82.41167882586252,82.7126786490991,22.46820434414225,0.9770298019416259,1.3673117104690675,-4.735646123720755
82.18413164526652,75.50855828549528,20.43053306903825,0.45295019960963145,0.5526379001090191,-3.1828099983084144
80.30655537494542,75.86034774475841,21.28456070370462,0.21821883516327034,0.7703297564323321,-3.371533569099938
79.9448655633744,82.62391678285682,22.62103654140647,0.6154518720311444,1.37348465940687,-4.598571851693578
78.92055979709524,76.88263868993806,22.80841363322172,-0.04555356796424803,1.1328082256909084,-3.6835123215406043
83.70649894499188,79.66148410049105,25.70913540877316,0.5469808144014223,1.3392344091923434,-4.201407410865784
78.39602565314546,79.33433196726219,25.1179918774494,-0.2319378844459834,1.6202492632294252,-4.2274651353238255
81.4864682385957,75.93049372290348,23.3419329603791,0.11995954687756694,1.0726503641023726,-3.514290799998207
81.44422646390552,81.81929094645973,26.62429263258411,0.38147922577149984,1.5683449667498763,-4.5535306635975985
79.28644123617045,81.18208887985824,26.98929781327463,-0.05730807749785072,1.695643188521089,-4.484655931840791
82.42028948541896,76.7486493037394,24.59304466810958,0.14858001989387049,1.2565430740127255,-3.7210896368198974
79.53097782815654,75.63697530564563,25.35967146953732,-0.4294000884892739,1.5140160096079995,-3.6588881803012896
78.05709067238627,77.52039789317581,25.76182868053891,-0.5347529789892178,1.7069895199534528,-4.016817050349971
78.84008643781914,80.76993023256227,31.69869329663195,0.019429015659511606,1.3111995921747877,-4.621673802363546
78.40669039142531,76.72853814012836,29.19943999533303,-0.8319196012010934,2.0054786258969557,-4.214533102527298
80.07093802386422,75.56360658966405,28.48374956175213,-0.7036981221447149,1.8745116420961665,-3.914373858962506
77.67712175401644,78.74958863677799,30.9231678924263,-0.4300030264259931,1.6714940889285117,-4.48713835464622
82.5901289374604,77.16859838597465,28.90815390957595,-0.09220988324693735,1.5918717328061405,-4.1618761542061975
76.38285973983963,62.82638917511681,29.22810995208171,0.04007190295590135,-0.28396681366228904,-2.1315409022104745
78.83852142815994,63.86503553613966,31.13409291031174,-0.05347713261494391,0.0036396735406611924,-1.7565818427167414
76.96734429903327,64.94374012999779,29.55860163106296,-0.11869950175503163,-0.06184553363101486,-2.0838161528134833
83.916870110919,80.49286191117176,29.97211117538293,0.571761980573001,1.2334114426680287,-4.488647681583643
77.09162163945253,61.5717582712517,32.47207603579607,0.0658261375353959,-0.27423203526534223,-1.8819968056934044
74.93398640686738,64.17452095368263,32.32838852073042,-0.021463483366801483,-0.3144403912445739,-2.36987334291598
74.77890526271474,62.93315648910177,33.57759232876889,0.03153359296743474,-0.4456233889456058,-2.2872594404865367
80.5191993687691,81.61064897820165,32.56088978365387,0.37326220372654006,1.0344959204466875,-4.694937461321842
80.10979317070878,74.5993494951327,32.72621092560402,-0.25500075364698205,1.5052111102941268,-4.166323563539152
76.8487128755626,66.70758913333982,34.34226416291283,0.022246501144877584,-0.04343560324345219,-2.9411539636182056
81.98954932438987,81.49147747983687,36.29410676235366,0.8242934568056626,0.45500886154727027,-4.904523797727791
83.91353938950985,80.7406194246757,34.25389548646517,0.8280093354643441,0.8182207934437713,-4.750889443787855
79.15718174097074,63.37843122846075,35.58216773401287,0.3553339781417435,-0.26225169661398695,-2.7729869851694957
78.56386070505846,66.47587762587719,33.79801966398699,0.03148897312667032,0.12397334348355571,-2.691246346135358
78.49379153045868,76.35881278399177,35.25222904865952,0.18315207414968881,1.2545630930207636,-4.861504736849895
75.85834123108502,62.2842166345073,37.95604107367646,0.15161936174467883,-0.7575431484166018,-2.7294097108229494
74.54865839270731,64.06381148498822,36.91038521242723,0.096718490611579,-0.7419099660289277,-2.9730144475601605
82.79658027219912,77.11597012545866,33.91102026512549,0.43112428159122373,1.1809090371752973,-4.756680510351828
77.43539839387606,78.94904483373399,37.08449892799718,0.5986935219762017,0.5229293609442749,-5.167291076016852
77.74572755304736,62.53089651812193,39.15021680935053,0.28256084026486405,-0.6025740416025513,-2.9104744312402886
79.2515923402726,81.6967382674878,38.4584708865591,0.9059890624422451,-0.42866992568710316,-5.243380075640744
79.7192732809193,69.64305293509744,35.45963117249654,0.1347029827455799,0.6990000323127532,-3.7164826375151847
77.51683906707217,69.39808811004566,35.7847820743774,0.11821527963320477,0.4452220526287505,-3.814341224742577
99.83295367570078,97.55613748964164,32.04719953669581,1.7047428470229988,1.7224529992922726,-3.886637229430278
99.2867467708738,100.1164615969071,34.76413549800919,1.836749458492534,2.1712212791711067,-4.13536380549391
98.27755610080675,99.14414145226654,31.90166315375198,1.596665171534653,1.979155718832672,-4.117435172790351
100.75034299672,98.46305253466079,33.72745636157445,1.8678122885758626,1.805789978503043,-3.772950293869769
76.37758806690012,66.53837935425622,39.99007191390164,0.24657948050912637,-0.3967527364085015,-4.314851158511544
97.70739924304536,99.123333480415,38.29769260020775,1.8917341699247459,2.638668547841476,-5.222278660033908
79.97297643235248,72.50541768493568,34.79153106588779,0.025330129712529015,1.1970525412997688,-4.116140772677056
79.66714572598626,67.59321231533406,39.29792793183802,0.40238047818297673,0.32905375436212125,-4.296676798399403
97.93817087765835,96.5017937624066,38.72870283287903,2.0829264566179972,2.4211028833343136,-5.479593716988688
81.28866652275835,80.79925342696453,41.57257788714274,0.9734781591878345,0.08349122552272092,-5.460110339166022
99.36535195887888,95.89328686667552,38.23631782410359,2.198096346827981,2.124047032034312,-4.862710955029854
84.55708339091575,80.81419550293816,40.99027613195427,0.9470127970095064,0.75023211785944,-4.671246762756027
83.46699996268542,77.44108022774937,36.38689351183805,0.6993173410008922,1.0638007155637013,-4.948284413586066
78.40263136377358,71.33357672586747,38.06706963383719,0.32676468894953814,1.107870767426192,-4.905358366609221
78.89440891078158,73.8105845842917,37.96893844476643,0.38017799104250116,1.4898787211514417,-5.302292811854386
78.49272137768183,80.63257063719908,40.04010303243799,0.9359817626346967,-0.3936258779832258,-5.602412906869631
82.19255041998184,71.82753132411295,38.97848248761568,0.40101870066928313,1.4404542640186833,-4.70408204795217
75.79347582211685,63.86581633052187,40.92040014352013,0.11109998969766366,-0.7524588408842021,-3.3639496207317734
78.86275888278853,64.73789850737978,41.40494318641611,0.33117001239452293,-0.15684825537519487,-3.4977690384238826
76.93784062439207,69.09456538099508,40.5557599455978,0.3242754241749708,0.560285904269648,-4.951415273056796
99.84436563388144,98.83871397420857,40.73477504812401,1.955141642312185,2.3856775424749657,-4.54441691041859
100.6863628954958,97.377967454073,38.88598965344159,2.178228185830335,2.0885919102079527,-4.355382140588404
78.83308032347631,77.55217687789208,42.26227889650013,0.715763280325632,1.2663472538728229,-6.461821803379337
78.23030387465633,70.24427356498224,45.7905072372555,0.26586492146805085,1.5656060448974785,-5.288787644868535
83.51781504060108,72.27143355777669,42.54380211716834,0.27815776249178725,1.794069939106322,-4.64053845692689
77.98540758715335,64.96504467226798,43.17865983266918,0.23302278223331996,0.028426205456341336,-3.332223009802192
79.62408671365117,79.39258497751598,43.17250336372796,0.8834178893127955,0.35621151457843325,-6.047910516239028
77.00559041371571,66.51093203352569,43.50732856828589,0.198669220124998,0.22491504778710691,-3.9648753428731993
97.98949922067366,94.66783396274506,42.82078974437256,2.176735479411775,2.578264599445234,-5.719126911459739
99.26931331536646,94.92398711494741,41.99267673750078,2.247891006463931,2.335886041779986,-5.153657851255787
81.35201133840366,79.62791833774907,46.79689131269588,0.9022584984867876,0.40717826847941296,-5.265420089122756
81.06131365598986,68.99589827138715,44.84221694422027,0.1847558619551819,1.3972600459619713,-4.262720093959331
79.93183870329398,66.67632024900797,47.12119694890998,0.2114042755501373,0.9338884444772475,-3.0983141222957897
97.4484594986636,95.80168219119709,44.61951510858966,1.8658136070578166,2.8432740686730114,-5.655991388687028
85.49825599034136,80.89941040257767,43.66485329243745,0.9712291651345595,0.9906010956326412,-4.343976047217268
85.52841156475796,76.63255779225116,45.77270132016393,0.3970490882170452,1.4675150406163482,-4.101138719409164
100.002640308038,95.81849561360616,45.3758824439801,2.0629072570936273,2.543466825670933,-4.564310899109444
79.11504459645502,72.19744539423975,47.9975491906244,0.27963408706835935,1.496862170674632,-5.593595427680498
79.28152855541084,74.2709014782232,49.83106595238888,0.5027219819230027,0.9991623065901223,-5.399362782353933
86.54973826274998,81.07961427779331,46.32049978844221,1.069135867446505,1.2804563651689023,-3.8307744566967585
78.17948404030973,67.6959730579651,49.03507159412923,0.42159854331629276,0.9669415636349328,-3.423057923143233
98.7634649340067,96.76469498721951,45.30216699078851,1.8522694719623587,2.720187363761667,-4.91025512918327
98.95944774950384,92.683032133378,45.79455605441681,2.410943113847452,2.6858802691175754,-5.016149465887736
83.68334929045992,69.60155855162549,52.40485971165292,0.26791224826098414,1.0077015764909163,-2.3048255427361823
97.21909192677398,91.09120365016585,47.46123207096017,2.4202010927413653,3.060412369397909,-5.110666622935014
95.70901674538118,91.70512367301613,50.67233402704738,2.273330568875167,3.291471900398861,-4.629125708432696
80.89085178281988,66.78406299815073,51.612706434366,0.32806852471105685,0.8133870128764045,-2.362815094820803
80.3667883008852,77.4893001704021,50.39130239660368,0.8181566325278595,0.4767195545345686,-4.724572228894544
86.2615216776037,81.05254335440884,49.15130325424601,1.2216515428212347,1.3455312582137395,-3.414703785713641
87.32513128685103,78.8173187230321,49.54687972157624,0.7839446664133334,1.458471313003784,-2.798736914436404
96.42901211150374,94.36095228593288,50.0728826433316,2.0832270300190316,3.2904914138403285,-4.784899254009986
99.56369573925387,95.6294649001357,49.64817972233967,1.9680486389718794,2.869585439386981,-3.9807454705646137
86.51029412428306,76.04516676298148,51.38786846516346,0.3713373909595816,1.2892586134341713,-2.2958549602754488
88.94470994938398,82.31783462126575,48.49041696086901,1.416547819629045,1.9230467108381646,-3.2784082865862842
98.2381571448457,90.18969677172011,48.45610411863629,2.2335101509492574,2.8329171611474777,-4.296286396670041
100.3303622841606,91.81508613655909,49.28870707226212,2.075539575470941,2.589948862786599,-3.7132196530257033
78.77173095045056,67.3907834762202,54.65335694195651,0.6816194673888276,0.6799216278417362,-2.4174763796938805
